I, J, U, V, Uerr, Verr 
179,115,3.0866,-30.0833,1.0117,1.0167
179,116,3.0866,-30.0833,1.0117,1.0167
179,117,3.0866,-30.0833,1.0117,1.0167
179,118,3.0866,-30.0833,1.0117,1.0167
180,68,34.2314,-12.8391,1.0001,1.0007
180,69,34.2314,-12.8391,1.0001,1.0007
180,70,34.2314,-12.8391,1.0001,1.0007
180,71,14.6508,-16.7112,0.9935,1.0072
180,72,14.6508,-16.7112,0.9935,1.0072
180,73,14.6508,-16.7112,0.9935,1.0072
180,74,14.6508,-16.7112,0.9935,1.0072
180,75,18.0284,-11.7551,0.9905,1.0102
180,76,18.0284,-11.7551,0.9905,1.0102
180,77,18.0284,-11.7551,0.9905,1.0102
180,78,18.0284,-11.7551,0.9905,1.0102
180,79,12.3363,-14.1159,1.0796,0.9683
180,80,12.3363,-14.1159,1.0796,0.9683
180,81,12.3363,-14.1159,1.0796,0.9683
180,82,12.3363,-14.1159,1.0796,0.9683
180,83,5.6704,-18.4541,1.0468,0.9595
180,84,5.6704,-18.4541,1.0468,0.9595
180,85,5.6704,-18.4541,1.0468,0.9595
180,86,5.6704,-18.4541,1.0468,0.9595
180,87,14.5019,-24.6621,1.0400,0.9662
180,88,14.5019,-24.6621,1.0400,0.9662
180,89,14.5019,-24.6621,1.0400,0.9662
180,90,14.5019,-24.6621,1.0400,0.9662
180,91,25.5220,-35.4847,0.9824,1.0196
180,92,25.5220,-35.4847,0.9824,1.0196
180,93,25.5220,-35.4847,0.9824,1.0196
180,94,25.5220,-35.4847,0.9824,1.0196
180,95,27.2502,-38.5913,0.9871,1.0149
180,96,27.2502,-38.5913,0.9871,1.0149
180,97,27.2502,-38.5913,0.9871,1.0149
180,98,27.2502,-38.5913,0.9871,1.0149
180,99,4.2642,-31.8519,0.9922,1.0098
180,100,4.2642,-31.8519,0.9922,1.0098
180,101,4.2642,-31.8519,0.9922,1.0098
180,102,4.2642,-31.8519,0.9922,1.0098
180,103,6.4618,-32.1074,0.9922,1.0098
180,104,6.4618,-32.1074,0.9922,1.0098
180,105,6.4618,-32.1074,0.9922,1.0098
180,106,6.4618,-32.1074,0.9922,1.0098
180,107,13.5935,-40.2289,0.9922,1.0098
180,108,13.5935,-40.2289,0.9922,1.0098
180,109,13.5935,-40.2289,0.9922,1.0098
180,110,13.5935,-40.2289,0.9922,1.0098
180,111,12.7086,-43.9659,0.9976,1.0044
180,112,12.7086,-43.9659,0.9976,1.0044
180,113,12.7086,-43.9659,0.9976,1.0044
180,114,12.7086,-43.9659,0.9976,1.0044
180,115,3.0866,-30.0833,1.0117,1.0167
180,116,3.0866,-30.0833,1.0117,1.0167
180,117,3.0866,-30.0833,1.0117,1.0167
180,118,3.0866,-30.0833,1.0117,1.0167
181,68,34.2314,-12.8391,1.0001,1.0007
181,69,34.2314,-12.8391,1.0001,1.0007
181,70,34.2314,-12.8391,1.0001,1.0007
