I, J, U, V, Uerr, Verr 
163,101,145.2593,120.1539,3.7872,3.7088
163,102,145.2593,120.1539,3.7872,3.7088
163,107,64.5312,29.2734,5.6275,4.7059
163,108,64.5312,29.2734,5.6275,4.7059
163,109,64.5312,29.2734,5.6275,4.7059
163,110,64.5312,29.2734,5.6275,4.7059
163,111,27.2836,-12.2120,1.0626,1.7123
163,112,27.2836,-12.2120,1.0626,1.7123
163,113,27.2836,-12.2120,1.0626,1.7123
163,114,27.2836,-12.2120,1.0626,1.7123
164,91,109.1927,89.7878,3.2294,4.2667
164,92,109.1927,89.7878,3.2294,4.2667
164,93,109.1927,89.7878,3.2294,4.2667
164,94,109.1927,89.7878,3.2294,4.2667
164,95,151.7989,124.5508,3.7872,3.7088
164,96,151.7989,124.5508,3.7872,3.7088
164,97,151.7989,124.5508,3.7872,3.7088
164,98,151.7989,124.5508,3.7872,3.7088
164,99,145.2593,120.1539,3.7872,3.7088
164,100,145.2593,120.1539,3.7872,3.7088
164,101,145.2593,120.1539,3.7872,3.7088
164,102,145.2593,120.1539,3.7872,3.7088
164,107,64.5312,29.2734,5.6275,4.7059
164,108,64.5312,29.2734,5.6275,4.7059
164,109,64.5312,29.2734,5.6275,4.7059
164,110,64.5312,29.2734,5.6275,4.7059
164,111,27.2836,-12.2120,1.0626,1.7123
164,112,27.2836,-12.2120,1.0626,1.7123
164,113,27.2836,-12.2120,1.0626,1.7123
164,114,27.2836,-12.2120,1.0626,1.7123
165,91,109.1927,89.7878,3.2294,4.2667
165,92,109.1927,89.7878,3.2294,4.2667
165,93,109.1927,89.7878,3.2294,4.2667
165,94,109.1927,89.7878,3.2294,4.2667
165,95,151.7989,124.5508,3.7872,3.7088
165,96,151.7989,124.5508,3.7872,3.7088
165,97,151.7989,124.5508,3.7872,3.7088
165,98,151.7989,124.5508,3.7872,3.7088
165,99,145.2593,120.1539,3.7872,3.7088
165,100,145.2593,120.1539,3.7872,3.7088
165,101,145.2593,120.1539,3.7872,3.7088
165,102,145.2593,120.1539,3.7872,3.7088
165,107,64.5312,29.2734,5.6275,4.7059
165,108,64.5312,29.2734,5.6275,4.7059
165,109,64.5312,29.2734,5.6275,4.7059
165,110,64.5312,29.2734,5.6275,4.7059
165,111,27.2836,-12.2120,1.0626,1.7123
165,112,27.2836,-12.2120,1.0626,1.7123
165,113,27.2836,-12.2120,1.0626,1.7123
165,114,27.2836,-12.2120,1.0626,1.7123
166,91,109.1927,89.7878,3.2294,4.2667
166,92,109.1927,89.7878,3.2294,4.2667
166,93,109.1927,89.7878,3.2294,4.2667
166,94,109.1927,89.7878,3.2294,4.2667
166,95,151.7989,124.5508,3.7872,3.7088
166,96,151.7989,124.5508,3.7872,3.7088
166,97,151.7989,124.5508,3.7872,3.7088
166,98,151.7989,124.5508,3.7872,3.7088
166,99,145.2593,120.1539,3.7872,3.7088
166,100,145.2593,120.1539,3.7872,3.7088
166,101,145.2593,120.1539,3.7872,3.7088
166,102,145.2593,120.1539,3.7872,3.7088
166,107,64.5312,29.2734,5.6275,4.7059
166,108,64.5312,29.2734,5.6275,4.7059
166,109,64.5312,29.2734,5.6275,4.7059
166,110,64.5312,29.2734,5.6275,4.7059
166,111,27.2836,-12.2120,1.0626,1.7123
166,112,27.2836,-12.2120,1.0626,1.7123
166,113,27.2836,-12.2120,1.0626,1.7123
166,114,27.2836,-12.2120,1.0626,1.7123
167,87,131.7455,138.4397,3.2168,4.2361
167,88,131.7455,138.4397,3.2168,4.2361
167,89,131.7455,138.4397,3.2168,4.2361
167,90,131.7455,138.4397,3.2168,4.2361
167,91,122.5469,101.5379,2.6974,3.0363
167,92,122.5469,101.5379,2.6974,3.0363
167,93,122.5469,101.5379,2.6974,3.0363
167,94,122.5469,101.5379,2.6974,3.0363
167,95,144.0047,114.8702,3.7710,3.6819
167,96,144.0047,114.8702,3.7710,3.6819
167,97,144.0047,114.8702,3.7710,3.6819
167,98,144.0047,114.8702,3.7710,3.6819
167,99,142.1491,110.8491,3.7872,3.7088
167,100,142.1491,110.8491,3.7872,3.7088
167,101,142.1491,110.8491,3.7872,3.7088
167,102,142.1491,110.8491,3.7872,3.7088
167,103,37.5853,16.7534,0.9771,1.2052
167,104,37.5853,16.7534,0.9771,1.2052
167,105,37.5853,16.7534,0.9771,1.2052
167,106,37.5853,16.7534,0.9771,1.2052
167,107,25.8949,7.7687,0.9618,1.5529
167,108,25.8949,7.7687,0.9618,1.5529
167,109,25.8949,7.7687,0.9618,1.5529
167,110,25.8949,7.7687,0.9618,1.5529
167,124,22.4809,-11.8746,1.9429,5.1792
167,125,22.4809,-11.8746,1.9429,5.1792
167,126,22.4809,-11.8746,1.9429,5.1792
168,87,131.7455,138.4397,3.2168,4.2361
168,88,131.7455,138.4397,3.2168,4.2361
168,89,131.7455,138.4397,3.2168,4.2361
168,90,131.7455,138.4397,3.2168,4.2361
168,91,122.5469,101.5379,2.6974,3.0363
168,92,122.5469,101.5379,2.6974,3.0363
168,93,122.5469,101.5379,2.6974,3.0363
168,94,122.5469,101.5379,2.6974,3.0363
168,95,144.0047,114.8702,3.7710,3.6819
168,96,144.0047,114.8702,3.7710,3.6819
168,97,144.0047,114.8702,3.7710,3.6819
168,98,144.0047,114.8702,3.7710,3.6819
168,99,142.1491,110.8491,3.7872,3.7088
168,100,142.1491,110.8491,3.7872,3.7088
168,101,142.1491,110.8491,3.7872,3.7088
168,102,142.1491,110.8491,3.7872,3.7088
168,103,37.5853,16.7534,0.9771,1.2052
168,104,37.5853,16.7534,0.9771,1.2052
168,105,37.5853,16.7534,0.9771,1.2052
168,106,37.5853,16.7534,0.9771,1.2052
168,107,25.8949,7.7687,0.9618,1.5529
168,108,25.8949,7.7687,0.9618,1.5529
168,109,25.8949,7.7687,0.9618,1.5529
168,110,25.8949,7.7687,0.9618,1.5529
168,124,22.4809,-11.8746,1.9429,5.1792
168,125,22.4809,-11.8746,1.9429,5.1792
168,126,22.4809,-11.8746,1.9429,5.1792
169,87,131.7455,138.4397,3.2168,4.2361
169,88,131.7455,138.4397,3.2168,4.2361
169,89,131.7455,138.4397,3.2168,4.2361
169,90,131.7455,138.4397,3.2168,4.2361
169,91,122.5469,101.5379,2.6974,3.0363
169,92,122.5469,101.5379,2.6974,3.0363
169,93,122.5469,101.5379,2.6974,3.0363
169,94,122.5469,101.5379,2.6974,3.0363
169,95,144.0047,114.8702,3.7710,3.6819
169,96,144.0047,114.8702,3.7710,3.6819
169,97,144.0047,114.8702,3.7710,3.6819
169,98,144.0047,114.8702,3.7710,3.6819
169,99,142.1491,110.8491,3.7872,3.7088
169,100,142.1491,110.8491,3.7872,3.7088
169,101,142.1491,110.8491,3.7872,3.7088
169,102,142.1491,110.8491,3.7872,3.7088
169,103,37.5853,16.7534,0.9771,1.2052
169,104,37.5853,16.7534,0.9771,1.2052
169,105,37.5853,16.7534,0.9771,1.2052
169,106,37.5853,16.7534,0.9771,1.2052
169,107,25.8949,7.7687,0.9618,1.5529
169,108,25.8949,7.7687,0.9618,1.5529
169,109,25.8949,7.7687,0.9618,1.5529
169,110,25.8949,7.7687,0.9618,1.5529
169,123,22.4809,-11.8746,1.9429,5.1792
169,124,22.4809,-11.8746,1.9429,5.1792
169,125,22.4809,-11.8746,1.9429,5.1792
169,126,22.4809,-11.8746,1.9429,5.1792
170,83,60.9956,48.5126,2.6974,3.0363
170,84,60.9956,48.5126,2.6974,3.0363
170,85,60.9956,48.5126,2.6974,3.0363
170,86,60.9956,48.5126,2.6974,3.0363
170,87,91.7515,80.7546,2.6974,3.0363
170,88,91.7515,80.7546,2.6974,3.0363
170,89,91.7515,80.7546,2.6974,3.0363
170,90,91.7515,80.7546,2.6974,3.0363
170,91,91.7515,80.7546,2.6974,3.0363
170,92,126.3255,115.3091,2.6974,3.0363
170,93,126.3255,115.3091,2.6974,3.0363
170,94,126.3255,115.3091,2.6974,3.0363
170,95,134.8276,101.8029,3.7710,3.6819
170,96,134.8276,101.8029,3.7710,3.6819
170,97,134.8276,101.8029,3.7710,3.6819
170,98,134.8276,101.8029,3.7710,3.6819
170,99,61.4369,32.5880,0.9051,1.4181
170,100,61.4369,32.5880,0.9051,1.4181
170,101,61.4369,32.5880,0.9051,1.4181
170,102,61.4369,32.5880,0.9051,1.4181
170,103,26.5921,-31.5059,0.9708,1.0576
170,104,26.5921,-31.5059,0.9708,1.0576
170,105,26.5921,-31.5059,0.9708,1.0576
170,106,26.5921,-31.5059,0.9708,1.0576
170,107,23.0338,-26.8250,0.9841,1.1032
170,108,23.0338,-26.8250,0.9841,1.1032
170,109,23.0338,-26.8250,0.9841,1.1032
170,110,23.0338,-26.8250,0.9841,1.1032
170,119,16.3464,-17.7216,1.4217,4.1004
170,120,16.3464,-17.7216,1.4217,4.1004
170,121,16.3464,-17.7216,1.4217,4.1004
170,122,16.3464,-17.7216,1.4217,4.1004
170,123,22.4809,-11.8746,1.9429,5.1792
170,124,22.4809,-11.8746,1.9429,5.1792
170,125,22.4809,-11.8746,1.9429,5.1792
170,126,22.4809,-11.8746,1.9429,5.1792
171,83,60.9956,48.5126,2.6974,3.0363
171,84,60.9956,48.5126,2.6974,3.0363
171,85,60.9956,48.5126,2.6974,3.0363
171,86,60.9956,48.5126,2.6974,3.0363
171,87,91.7515,80.7546,2.6974,3.0363
171,88,91.7515,80.7546,2.6974,3.0363
171,89,91.7515,80.7546,2.6974,3.0363
171,90,91.7515,80.7546,2.6974,3.0363
171,91,91.7515,80.7546,2.6974,3.0363
171,92,126.3255,115.3091,2.6974,3.0363
171,93,126.3255,115.3091,2.6974,3.0363
171,94,126.3255,115.3091,2.6974,3.0363
171,95,134.8276,101.8029,3.7710,3.6819
171,96,134.8276,101.8029,3.7710,3.6819
171,97,134.8276,101.8029,3.7710,3.6819
171,98,134.8276,101.8029,3.7710,3.6819
171,99,61.4369,32.5880,0.9051,1.4181
171,100,61.4369,32.5880,0.9051,1.4181
171,101,61.4369,32.5880,0.9051,1.4181
171,102,61.4369,32.5880,0.9051,1.4181
171,103,26.5921,-31.5059,0.9708,1.0576
171,104,26.5921,-31.5059,0.9708,1.0576
171,105,26.5921,-31.5059,0.9708,1.0576
171,106,26.5921,-31.5059,0.9708,1.0576
171,107,23.0338,-26.8250,0.9841,1.1032
171,108,23.0338,-26.8250,0.9841,1.1032
171,109,23.0338,-26.8250,0.9841,1.1032
171,110,23.0338,-26.8250,0.9841,1.1032
171,119,16.3464,-17.7216,1.4217,4.1004
171,120,16.3464,-17.7216,1.4217,4.1004
171,121,16.3464,-17.7216,1.4217,4.1004
171,122,16.3464,-17.7216,1.4217,4.1004
171,123,20.5587,-14.8394,1.4217,4.1004
171,124,20.5587,-14.8394,1.4217,4.1004
171,125,20.5587,-14.8394,1.4217,4.1004
171,126,20.5587,-14.8394,1.4217,4.1004
172,83,60.9956,48.5126,2.6974,3.0363
172,84,60.9956,48.5126,2.6974,3.0363
172,85,60.9956,48.5126,2.6974,3.0363
172,86,60.9956,48.5126,2.6974,3.0363
172,87,91.7515,80.7546,2.6974,3.0363
172,88,91.7515,80.7546,2.6974,3.0363
172,89,91.7515,80.7546,2.6974,3.0363
172,90,91.7515,80.7546,2.6974,3.0363
172,91,126.3255,115.3091,2.6974,3.0363
172,92,126.3255,115.3091,2.6974,3.0363
172,93,126.3255,115.3091,2.6974,3.0363
172,94,126.3255,115.3091,2.6974,3.0363
172,95,134.8276,101.8029,3.7710,3.6819
172,96,134.8276,101.8029,3.7710,3.6819
172,97,134.8276,101.8029,3.7710,3.6819
172,98,134.8276,101.8029,3.7710,3.6819
172,99,61.4369,32.5880,0.9051,1.4181
172,100,61.4369,32.5880,0.9051,1.4181
172,101,61.4369,32.5880,0.9051,1.4181
172,102,61.4369,32.5880,0.9051,1.4181
172,103,26.5921,-31.5059,0.9708,1.0576
172,104,26.5921,-31.5059,0.9708,1.0576
172,105,26.5921,-31.5059,0.9708,1.0576
172,106,26.5921,-31.5059,0.9708,1.0576
172,107,23.0338,-26.8250,0.9841,1.1032
172,108,23.0338,-26.8250,0.9841,1.1032
172,109,23.0338,-26.8250,0.9841,1.1032
172,110,23.0338,-26.8250,0.9841,1.1032
172,119,16.3464,-17.7216,1.4217,4.1004
172,120,16.3464,-17.7216,1.4217,4.1004
172,121,16.3464,-17.7216,1.4217,4.1004
172,122,16.3464,-17.7216,1.4217,4.1004
172,123,20.5587,-14.8394,1.4217,4.1004
172,124,20.5587,-14.8394,1.4217,4.1004
172,125,20.5587,-14.8394,1.4217,4.1004
172,126,20.5587,-14.8394,1.4217,4.1004
173,75,38.2906,13.2460,1.3750,2.4643
173,76,38.2906,13.2460,1.3750,2.4643
173,77,38.2906,13.2460,1.3750,2.4643
173,78,38.2906,13.2460,1.3750,2.4643
173,79,57.1233,29.7546,1.4815,1.8114
173,80,57.1233,29.7546,1.4815,1.8114
173,81,57.1233,29.7546,1.4815,1.8114
173,82,57.1233,29.7546,1.4815,1.8114
173,83,64.9343,37.3803,1.8223,2.0169
173,84,64.9343,37.3803,1.8223,2.0169
173,85,64.9343,37.3803,1.8223,2.0169
173,86,64.9343,37.3803,1.8223,2.0169
173,87,85.7448,63.3169,2.6974,3.0363
173,88,85.7448,63.3169,2.6974,3.0363
173,89,85.7448,63.3169,2.6974,3.0363
173,90,85.7448,63.3169,2.6974,3.0363
173,91,126.3255,115.3091,2.6974,3.0363
173,92,126.3255,115.3091,2.6974,3.0363
173,93,126.3255,115.3091,2.6974,3.0363
173,94,126.3255,115.3091,2.6974,3.0363
173,95,134.8276,101.8029,3.7710,3.6819
173,96,134.8276,101.8029,3.7710,3.6819
173,97,134.8276,101.8029,3.7710,3.6819
173,98,134.8276,101.8029,3.7710,3.6819
173,99,61.4369,32.5880,0.9051,1.4181
173,100,61.4369,32.5880,0.9051,1.4181
173,101,61.4369,32.5880,0.9051,1.4181
173,102,61.4369,32.5880,0.9051,1.4181
173,103,26.5921,-31.5059,0.9708,1.0576
173,104,26.5921,-31.5059,0.9708,1.0576
173,105,26.5921,-31.5059,0.9708,1.0576
173,106,26.5921,-31.5059,0.9708,1.0576
173,107,23.0338,-26.8250,0.9841,1.1032
173,108,23.0338,-26.8250,0.9841,1.1032
173,109,23.0338,-26.8250,0.9841,1.1032
173,110,23.0338,-26.8250,0.9841,1.1032
173,119,16.3464,-17.7216,1.4217,4.1004
173,120,16.3464,-17.7216,1.4217,4.1004
173,121,16.3464,-17.7216,1.4217,4.1004
173,122,16.3464,-17.7216,1.4217,4.1004
173,123,20.5587,-14.8394,1.4217,4.1004
173,124,20.5587,-14.8394,1.4217,4.1004
173,125,20.5587,-14.8394,1.4217,4.1004
173,126,20.5587,-14.8394,1.4217,4.1004
174,75,38.2906,13.2460,1.3750,2.4643
174,76,38.2906,13.2460,1.3750,2.4643
174,77,38.2906,13.2460,1.3750,2.4643
174,78,38.2906,13.2460,1.3750,2.4643
174,79,57.1233,29.7546,1.4815,1.8114
174,80,57.1233,29.7546,1.4815,1.8114
174,81,57.1233,29.7546,1.4815,1.8114
174,82,57.1233,29.7546,1.4815,1.8114
174,83,64.9343,37.3803,1.8223,2.0169
174,84,64.9343,37.3803,1.8223,2.0169
174,85,64.9343,37.3803,1.8223,2.0169
174,86,64.9343,37.3803,1.8223,2.0169
174,87,85.7448,63.3169,2.6974,3.0363
174,88,85.7448,63.3169,2.6974,3.0363
174,89,85.7448,63.3169,2.6974,3.0363
174,90,85.7448,63.3169,2.6974,3.0363
174,91,49.4827,22.3288,0.8454,1.3369
174,92,49.4827,22.3288,0.8454,1.3369
174,93,49.4827,22.3288,0.8454,1.3369
174,94,49.4827,22.3288,0.8454,1.3369
174,95,37.7636,-24.6101,0.9871,1.0149
174,96,37.7636,-24.6101,0.9871,1.0149
174,97,37.7636,-24.6101,0.9871,1.0149
174,98,37.7636,-24.6101,0.9871,1.0149
174,99,26.8790,-51.1897,0.9871,1.0149
174,100,26.8790,-51.1897,0.9871,1.0149
174,101,26.8790,-51.1897,0.9871,1.0149
174,102,26.8790,-51.1897,0.9871,1.0149
174,103,23.3123,-30.8322,0.9922,1.0098
174,104,23.3123,-30.8322,0.9922,1.0098
174,105,23.3123,-30.8322,0.9922,1.0098
174,106,23.3123,-30.8322,0.9922,1.0098
174,107,24.8280,-28.6651,0.9922,1.0098
174,108,24.8280,-28.6651,0.9922,1.0098
174,109,24.8280,-28.6651,0.9922,1.0098
174,110,24.8280,-28.6651,0.9922,1.0098
174,111,25.0271,-35.0166,0.9909,1.0375
174,112,25.0271,-35.0166,0.9909,1.0375
174,113,25.0271,-35.0166,0.9909,1.0375
174,114,25.0271,-35.0166,0.9909,1.0375
174,115,22.6257,-33.9540,1.0206,1.0667
174,116,22.6257,-33.9540,1.0206,1.0667
174,117,22.6257,-33.9540,1.0206,1.0667
174,118,22.6257,-33.9540,1.0206,1.0667
175,75,38.2906,13.2460,1.3750,2.4643
175,76,38.2906,13.2460,1.3750,2.4643
175,77,38.2906,13.2460,1.3750,2.4643
175,78,38.2906,13.2460,1.3750,2.4643
175,79,57.1233,29.7546,1.4815,1.8114
175,80,57.1233,29.7546,1.4815,1.8114
175,81,57.1233,29.7546,1.4815,1.8114
175,82,57.1233,29.7546,1.4815,1.8114
175,83,64.9343,37.3803,1.8223,2.0169
175,84,64.9343,37.3803,1.8223,2.0169
175,85,64.9343,37.3803,1.8223,2.0169
175,86,64.9343,37.3803,1.8223,2.0169
175,87,85.7448,63.3169,2.6974,3.0363
175,88,85.7448,63.3169,2.6974,3.0363
175,89,85.7448,63.3169,2.6974,3.0363
175,90,85.7448,63.3169,2.6974,3.0363
175,91,49.4827,22.3288,0.8454,1.3369
175,92,49.4827,22.3288,0.8454,1.3369
175,93,49.4827,22.3288,0.8454,1.3369
175,94,49.4827,22.3288,0.8454,1.3369
175,95,37.7636,-24.6101,0.9871,1.0149
175,96,37.7636,-24.6101,0.9871,1.0149
175,97,37.7636,-24.6101,0.9871,1.0149
175,98,37.7636,-24.6101,0.9871,1.0149
175,99,26.8790,-51.1897,0.9871,1.0149
175,100,26.8790,-51.1897,0.9871,1.0149
175,101,26.8790,-51.1897,0.9871,1.0149
175,102,26.8790,-51.1897,0.9871,1.0149
175,103,23.3123,-30.8322,0.9922,1.0098
175,104,23.3123,-30.8322,0.9922,1.0098
175,105,23.3123,-30.8322,0.9922,1.0098
175,106,23.3123,-30.8322,0.9922,1.0098
175,107,24.8280,-28.6651,0.9922,1.0098
175,108,24.8280,-28.6651,0.9922,1.0098
175,109,24.8280,-28.6651,0.9922,1.0098
175,110,24.8280,-28.6651,0.9922,1.0098
175,111,25.0271,-35.0166,0.9909,1.0375
175,112,25.0271,-35.0166,0.9909,1.0375
175,113,25.0271,-35.0166,0.9909,1.0375
175,114,25.0271,-35.0166,0.9909,1.0375
175,115,22.6257,-33.9540,1.0206,1.0667
175,116,22.6257,-33.9540,1.0206,1.0667
175,117,22.6257,-33.9540,1.0206,1.0667
175,118,22.6257,-33.9540,1.0206,1.0667
176,75,38.2906,13.2460,1.3750,2.4643
176,76,38.2906,13.2460,1.3750,2.4643
176,77,38.2906,13.2460,1.3750,2.4643
176,78,38.2906,13.2460,1.3750,2.4643
176,79,57.1233,29.7546,1.4815,1.8114
176,80,57.1233,29.7546,1.4815,1.8114
176,81,57.1233,29.7546,1.4815,1.8114
176,82,57.1233,29.7546,1.4815,1.8114
176,83,64.9343,37.3803,1.8223,2.0169
176,84,64.9343,37.3803,1.8223,2.0169
176,85,64.9343,37.3803,1.8223,2.0169
176,86,64.9343,37.3803,1.8223,2.0169
176,87,85.7448,63.3169,2.6974,3.0363
176,88,85.7448,63.3169,2.6974,3.0363
176,89,85.7448,63.3169,2.6974,3.0363
176,90,85.7448,63.3169,2.6974,3.0363
176,91,49.4827,22.3288,0.8454,1.3369
176,92,49.4827,22.3288,0.8454,1.3369
176,93,49.4827,22.3288,0.8454,1.3369
176,94,49.4827,22.3288,0.8454,1.3369
176,95,37.7636,-24.6101,0.9871,1.0149
176,96,37.7636,-24.6101,0.9871,1.0149
176,97,37.7636,-24.6101,0.9871,1.0149
176,98,37.7636,-24.6101,0.9871,1.0149
176,99,26.8790,-51.1897,0.9871,1.0149
176,100,26.8790,-51.1897,0.9871,1.0149
176,101,26.8790,-51.1897,0.9871,1.0149
176,102,26.8790,-51.1897,0.9871,1.0149
176,103,23.3123,-30.8322,0.9922,1.0098
176,104,23.3123,-30.8322,0.9922,1.0098
176,105,23.3123,-30.8322,0.9922,1.0098
176,106,23.3123,-30.8322,0.9922,1.0098
176,107,24.8280,-28.6651,0.9922,1.0098
176,108,24.8280,-28.6651,0.9922,1.0098
176,109,24.8280,-28.6651,0.9922,1.0098
176,110,24.8280,-28.6651,0.9922,1.0098
176,111,25.0271,-35.0166,0.9909,1.0375
176,112,25.0271,-35.0166,0.9909,1.0375
176,113,25.0271,-35.0166,0.9909,1.0375
176,114,25.0271,-35.0166,0.9909,1.0375
176,115,22.6257,-33.9540,1.0206,1.0667
176,116,22.6257,-33.9540,1.0206,1.0667
176,117,22.6257,-33.9540,1.0206,1.0667
176,118,22.6257,-33.9540,1.0206,1.0667
177,71,31.5222,15.5449,1.1179,1.7784
177,72,31.5222,15.5449,1.1179,1.7784
177,73,31.5222,15.5449,1.1179,1.7784
177,74,31.5222,15.5449,1.1179,1.7784
177,75,30.0554,-2.2440,1.1592,1.2298
177,76,30.0554,-2.2440,1.1592,1.2298
177,77,30.0554,-2.2440,1.1592,1.2298
177,78,30.0554,-2.2440,1.1592,1.2298
177,79,27.4137,-2.6534,1.2432,1.1458
177,80,27.4137,-2.6534,1.2432,1.1458
177,81,27.4137,-2.6534,1.2432,1.1458
177,82,27.4137,-2.6534,1.2432,1.1458
177,83,38.6036,6.8118,1.4198,1.1847
177,84,38.6036,6.8118,1.4198,1.1847
177,85,38.6036,6.8118,1.4198,1.1847
177,86,38.6036,6.8118,1.4198,1.1847
177,87,43.1689,0.8883,0.9206,1.1078
177,88,43.1689,0.8883,0.9206,1.1078
177,89,43.1689,0.8883,0.9206,1.1078
177,90,43.1689,0.8883,0.9206,1.1078
177,91,36.4581,-22.0991,1.0850,0.9565
177,92,36.4581,-22.0991,1.0850,0.9565
177,93,36.4581,-22.0991,1.0850,0.9565
177,94,36.4581,-22.0991,1.0850,0.9565
177,95,30.5702,-51.8819,0.9871,1.0149
177,96,30.5702,-51.8819,0.9871,1.0149
177,97,30.5702,-51.8819,0.9871,1.0149
177,98,30.5702,-51.8819,0.9871,1.0149
177,99,30.5702,-51.8819,0.9871,1.0149
177,100,29.1403,-41.2187,0.9922,1.0098
177,101,29.1403,-41.2187,0.9922,1.0098
177,102,29.1403,-41.2187,0.9922,1.0098
177,103,22.3951,-34.7909,0.9922,1.0098
177,104,22.3951,-34.7909,0.9922,1.0098
177,105,22.3951,-34.7909,0.9922,1.0098
177,106,22.3951,-34.7909,0.9922,1.0098
177,107,26.9608,-33.2197,0.9922,1.0098
177,108,26.9608,-33.2197,0.9922,1.0098
177,109,26.9608,-33.2197,0.9922,1.0098
177,110,26.9608,-33.2197,0.9922,1.0098
177,111,27.5419,-36.1517,0.9976,1.0044
177,112,27.5419,-36.1517,0.9976,1.0044
177,113,27.5419,-36.1517,0.9976,1.0044
177,114,27.5419,-36.1517,0.9976,1.0044
177,115,27.5529,-38.7644,1.0117,1.0167
177,116,27.5529,-38.7644,1.0117,1.0167
177,117,27.5529,-38.7644,1.0117,1.0167
177,118,27.5529,-38.7644,1.0117,1.0167
177,119,21.0354,-47.3435,1.0578,1.0295
177,120,21.0354,-47.3435,1.0578,1.0295
177,121,21.0354,-47.3435,1.0578,1.0295
177,122,21.0354,-47.3435,1.0578,1.0295
178,71,31.5222,15.5449,1.1179,1.7784
178,72,31.5222,15.5449,1.1179,1.7784
178,73,31.5222,15.5449,1.1179,1.7784
178,74,31.5222,15.5449,1.1179,1.7784
178,75,30.0554,-2.2440,1.1592,1.2298
178,76,30.0554,-2.2440,1.1592,1.2298
178,77,30.0554,-2.2440,1.1592,1.2298
178,78,30.0554,-2.2440,1.1592,1.2298
178,79,27.4137,-2.6534,1.2432,1.1458
178,80,27.4137,-2.6534,1.2432,1.1458
178,81,27.4137,-2.6534,1.2432,1.1458
178,82,27.4137,-2.6534,1.2432,1.1458
178,83,38.6036,6.8118,1.4198,1.1847
178,84,38.6036,6.8118,1.4198,1.1847
178,85,38.6036,6.8118,1.4198,1.1847
178,86,38.6036,6.8118,1.4198,1.1847
178,87,43.1689,0.8883,0.9206,1.1078
178,88,43.1689,0.8883,0.9206,1.1078
178,89,43.1689,0.8883,0.9206,1.1078
178,90,43.1689,0.8883,0.9206,1.1078
178,91,36.4581,-22.0991,1.0850,0.9565
178,92,36.4581,-22.0991,1.0850,0.9565
178,93,36.4581,-22.0991,1.0850,0.9565
178,94,36.4581,-22.0991,1.0850,0.9565
