34, 66,    5.52199,  -11.44984
37, 66,    0.00000,   69.36707
38, 66,  -11.00646,   31.59946
39, 66,   22.01403,   30.85065
49, 66,    0.00000,    3.53251
50, 66,    6.51381,    0.83248
33, 67,    0.00000,  101.83523
2, 15,    0.00000,    0.00000
3, 15,   -0.26438,    0.00000
4, 15,   -2.44178,   -0.08659
5, 15,    0.66839,   -0.50182
6, 15,    1.62309,   -0.40653
7, 15,   -0.29016,   -0.39117
8, 15,   -1.08111,   -0.69560
9, 15,    0.76936,   -1.24782
10, 15,    1.01882,   -1.21212
11, 15,   -1.12374,    0.12094
2, 16,    0.00000,    0.00000
3, 16,   -0.33558,    0.00000
4, 16,   -2.34196,    0.06505
5, 16,    0.53568,   -0.07028
6, 16,    1.44552,   -0.24719
7, 16,    0.06919,    0.13417
8, 16,   -0.82194,    0.42156
9, 16,   -0.04935,   -0.40418
10, 16,    0.32161,   -1.04659
11, 16,   -0.03150,    0.21056
2, 17,    0.00000,    0.00000
3, 17,   -1.32671,    0.00000
4, 17,   -1.24875,    0.09479
5, 17,    0.69370,    0.27973
6, 17,    0.98430,   -0.13088
7, 17,    0.21331,    0.07674
8, 17,   -0.78206,    0.16827
9, 17,   -1.19021,   -0.95622
10, 17,   -0.30994,   -1.59286
11, 17,    1.06962,   -0.48223
2, 18,    0.00000,    0.00000
3, 18,   -2.06838,    0.00000
4, 18,   -0.34552,    0.16574
5, 18,    0.55121,    0.06594
6, 18,    0.51599,   -0.37502
7, 18,    0.29640,   -0.27318
8, 18,   -0.87158,   -0.33726
9, 18,   -1.91877,   -0.99611
10, 18,   -0.39633,   -1.00294
11, 18,    1.83057,   -0.19860
2, 19,    0.00000,    0.00000
3, 19,   -1.72963,    0.00000
4, 19,   -0.43422,    0.22567
5, 19,   -0.05831,   -0.37770
6, 19,    0.28499,   -0.59605
7, 19,    0.41944,   -0.45501
8, 19,   -1.02719,   -0.57216
9, 19,   -2.14774,   -0.74318
10, 19,   -0.36152,   -0.67838
11, 19,    1.93314,   -0.55092
2, 20,    0.00000,    0.00000
3, 20,   -1.15796,    0.00000
4, 20,   -1.11546,   -0.11680
5, 20,   -0.75696,   -0.82010
6, 20,    0.25156,   -0.82546
7, 20,    0.34905,   -0.84273
8, 20,   -1.18293,   -0.92759
9, 20,   -1.86132,   -0.57713
10, 20,   -0.19809,   -0.36547
11, 20,    1.62150,   -0.63508
2, 21,    0.00000,    0.00000
3, 21,   -1.49131,    0.00000
4, 21,   -1.64315,   -0.85203
5, 21,   -1.13509,   -1.20457
6, 21,    0.24132,   -1.16600
7, 21,    0.17163,   -1.28591
8, 21,   -0.90834,   -0.95772
9, 21,   -0.92912,    0.01088
10, 21,    0.15913,    0.40589
11, 21,    1.37153,    0.19870
2, 22,    0.00000,    0.00000
3, 22,   -2.48004,    0.00000
4, 22,   -1.87937,   -1.24525
5, 22,   -1.24230,   -1.33940
6, 22,    0.09616,   -1.45362
7, 22,   -0.05301,   -1.63138
8, 22,   -0.43609,   -1.11156
9, 22,   -0.18088,   -0.34548
10, 22,    0.11643,   -0.35931
11, 22,    1.16406,   -0.50321
2, 23,    0.00000,    0.00000
3, 23,   -3.12866,    0.00000
4, 23,   -2.01646,   -0.81192
5, 23,   -1.39421,   -0.94934
6, 23,   -0.33572,   -1.36123
7, 23,   -0.41512,   -1.72532
8, 23,   -0.21761,   -1.52726
9, 23,   -0.03302,   -1.37831
10, 23,    0.07610,   -1.39580
11, 23,    1.62749,   -0.88258
2, 24,    0.00000,    0.00000
3, 24,   -2.68543,    0.00000
4, 24,   -2.26068,    0.15458
5, 24,   -1.68779,   -0.12311
6, 24,   -0.92215,   -0.69610
7, 24,   -0.88405,   -1.16734
8, 24,   -0.34519,   -1.28844
9, 24,   -0.21163,   -1.43501
10, 24,    0.33443,   -1.14784
11, 24,    2.14980,   -0.59559
2, 25,    0.00000,    0.00000
3, 25,   -1.80836,    0.00000
4, 25,   -2.33828,    0.73910
5, 25,   -1.81543,    0.61649
6, 25,   -1.30019,    0.23663
7, 25,   -1.19097,   -0.07925
8, 25,   -0.58652,   -0.33262
9, 25,   -0.53077,   -0.64231
10, 25,    0.32487,   -0.61970
11, 25,    1.65965,   -1.07706
2, 26,    0.00000,    0.00000
3, 26,   -1.34552,    0.00000
4, 26,   -2.10927,    0.54934
5, 26,   -1.57583,    0.75675
6, 26,   -1.27961,    0.77945
7, 26,   -1.22157,    0.76412
8, 26,   -0.84772,    0.52602
9, 26,   -0.93850,    0.14889
10, 26,    0.02530,   -0.10985
11, 26,    0.83093,   -0.89942
2, 27,    0.00000,    0.00000
3, 27,   -1.70812,    0.00000
4, 27,   -1.63282,   -0.02776
5, 27,   -1.15148,    0.38814
6, 27,   -1.02864,    0.65074
7, 27,   -1.08120,    0.81556
8, 27,   -0.99230,    0.69901
9, 27,   -1.23571,    0.42270
10, 27,   -0.29615,    0.10778
11, 27,    0.25056,   -0.45715
2, 28,    0.00000,    0.00000
3, 28,   -2.04872,    0.00000
4, 28,   -1.37953,   -0.22076
5, 28,   -0.88395,    0.05025
6, 28,   -0.82852,    0.26520
7, 28,   -0.88750,    0.47163
8, 28,   -0.92386,    0.53956
9, 28,   -1.19863,    0.55227
10, 28,   -0.33963,    0.49848
11, 28,    0.12636,    0.40488
2, 29,    0.00000,    0.00000
3, 29,   -1.94294,    0.00000
4, 29,   -1.33630,   -0.02692
5, 29,   -0.83883,    0.01333
6, 29,   -0.74845,    0.10254
7, 29,   -0.69340,    0.29808
8, 29,   -0.61550,    0.60164
9, 29,   -0.81073,    0.98640
10, 29,   -0.15472,    1.18346
11, 29,    0.16056,    1.25067
2, 30,    0.00000,    0.00000
3, 30,   -1.55552,    0.00000
4, 30,   -1.30949,    0.15684
5, 30,   -0.87881,    0.08041
6, 30,   -0.71078,    0.09024
7, 30,   -0.43869,    0.31837
8, 30,   -0.09900,    0.82492
9, 30,   -0.16636,    1.48042
10, 30,    0.17958,    1.82841
11, 30,    0.16325,    1.84133
2, 31,    0.00000,    0.00000
3, 31,   -1.28851,    0.00000
4, 31,   -1.22612,    0.09641
5, 31,   -0.92782,    0.01005
6, 31,   -0.67701,   -0.00105
7, 31,   -0.16523,    0.23521
8, 31,    0.44910,    0.77550
9, 31,    0.49564,    1.45829
10, 31,    0.57820,    1.87939
11, 31,    0.24657,    1.97118
2, 32,    0.00000,    0.00000
3, 32,   -1.26765,    0.00000
4, 32,   -1.04597,   -0.04645
5, 32,   -0.96951,   -0.08883
6, 32,   -0.69731,   -0.09882
7, 32,   -0.03746,    0.05307
8, 32,    0.77104,    0.40370
9, 32,    0.96431,    0.88258
10, 32,    0.98254,    1.30042
11, 32,    0.57380,    1.65761
2, 33,    0.00000,    0.00000
3, 33,   -1.14194,    0.00000
4, 33,   -0.77059,    0.11438
5, 33,   -0.92963,    0.14571
6, 33,   -0.69901,    0.16140
7, 33,   -0.03293,    0.17964
8, 33,    0.82605,    0.23549
9, 33,    1.10574,    0.37633
10, 33,    1.21578,    0.62506
11, 33,    0.99491,    1.09212
2, 34,    0.00000,    0.00000
3, 34,   -0.54368,    0.00000
4, 34,   -0.43264,    0.61606
5, 34,   -0.70538,    0.78381
6, 34,   -0.57585,    0.88496
7, 34,   -0.08045,    0.83623
8, 34,    0.64020,    0.65474
9, 34,    0.92206,    0.47370
10, 34,    1.16463,    0.42481
11, 34,    1.27631,    0.69898
2, 35,    0.00000,    0.00000
3, 35,    0.33240,    0.00000
4, 35,    0.04027,    1.08509
5, 35,   -0.31777,    1.49261
6, 35,   -0.35126,    1.72693
7, 35,   -0.15936,    1.65336
8, 35,    0.34092,    1.36043
9, 35,    0.53940,    0.98699
10, 35,    0.85281,    0.68036
11, 35,    1.24973,    0.65758
72, 70,    7.23801,    0.14365
73, 70,    7.10834,    0.12474
74, 70,    8.14756,    0.06559
75, 70,    8.74535,   -0.01158
76, 70,    9.12219,   -0.07008
77, 70,    7.86836,    0.09250
78, 70,    6.62622,    0.15429
79, 70,    6.26747,   -0.06655
80, 70,    7.18247,   -0.07972
81, 70,    6.63903,   -0.16087
82, 70,    6.57975,   -0.31723
83, 70,    8.50930,   -0.40403
84, 70,    7.90692,   -0.32362
85, 70,    7.75154,   -0.03045
86, 70,    8.06435,    0.24184
87, 70,    8.39812,    0.48197
88, 70,    8.72205,    0.43936
89, 70,    7.27570,    0.30539
90, 70,    6.57095,    0.17129
91, 70,    7.00128,   -0.07752
92, 70,    6.01873,    0.07263
93, 70,    6.29689,    1.26278
72, 71,    8.14675,    0.42244
73, 71,    7.01554,    0.36137
74, 71,    6.84065,    0.22601
75, 71,    7.19478,    0.03397
76, 71,    8.10519,   -0.09122
77, 71,    8.08393,   -0.08728
78, 71,    7.20079,    0.04837
79, 71,    6.39382,   -0.05875
80, 71,    7.30791,   -0.08730
81, 71,    7.58444,   -0.03540
82, 71,    6.45845,   -0.33520
83, 71,    7.34907,   -0.61162
84, 71,    8.07068,   -1.18418
86, 71,    0.00000,    4.45089
87, 71,    6.94201,    1.19382
88, 71,    8.00580,    0.60788
89, 71,   12.64714,    1.19164
90, 71,    8.30326,    0.66993
91, 71,    6.53742,    0.35722
92, 71,    6.71064,    0.33566
93, 71,    5.86975,    0.85197
94, 71,    6.36788,    0.00000
95, 71,    7.88681,    0.00000
72, 72,    0.00000,    1.90836
73, 72,    7.16244,    0.70523
74, 72,    6.22835,    0.34117
75, 72,    6.51692,    0.11586
76, 72,    6.47407,   -0.02781
77, 72,    6.54838,   -0.12939
78, 72,    6.79942,   -0.17725
79, 72,    6.61929,   -0.30740
80, 72,    6.98081,   -0.13120
81, 72,    6.78723,    0.06679
82, 72,    6.41172,   -0.11930
83, 72,    7.24768,   -0.85821
89, 72,    0.00000,    3.01991
90, 72,    6.47016,    1.34069
91, 72,    5.50297,    0.62084
92, 72,    6.74736,    0.39883
93, 72,    6.22962,    0.51362
94, 72,    5.69682,    0.02404
95, 72,    6.34478,    1.12275
96, 72,    6.33443,    0.00000
97, 72,    8.55592,    0.00000
72, 73,    0.00000,    0.69619
73, 73,    8.93863,    0.27962
74, 73,    6.64022,    0.38832
75, 73,    7.43096,    0.14648
76, 73,    7.41247,    0.06096
77, 73,    7.22591,   -0.07776
78, 73,    7.02980,   -0.27013
79, 73,    7.70469,   -1.48386
81, 73,    0.00000,    3.79904
82, 73,    5.59900,    0.58445
83, 73,    6.50405,   -0.34642
89, 73,    0.00000,    3.70878
90, 73,    5.94342,    1.16746
91, 73,    6.02079,    0.56865
92, 73,    6.44982,    0.24951
93, 73,    6.65723,    0.47137
94, 73,    5.86713,    0.29793
95, 73,    5.08003,   -0.18676
96, 73,    5.13293,   -0.26181
97, 73,    5.24867,    1.95929
72, 74,    0.00000,    0.33431
73, 74,    7.78965,   -0.56676
84, 74,    0.00000,    0.00000
93, 74,    0.00000,    6.42465
94, 74,    8.23285,    1.51617
95, 74,    8.28089,    0.16530
96, 74,    6.64516,   -0.17063
97, 74,    6.61257,   -0.49287
72, 75,    0.00000,   -0.36540
73, 75,    8.61492,   -0.90926
72, 76,    0.00000,   -1.92339
73, 76,    8.47813,   -1.40088
72, 77,    0.00000,   -3.92395
73, 77,    8.95720,   -2.89935
72, 78,    0.00000,   -7.13443
73, 78,    9.04993,   -6.16997
72, 79,    0.00000,  -11.07370
73, 79,    8.71280,  -10.41949
72, 80,    0.00000,  -14.47634
73, 80,    7.70892,  -13.46064
72, 81,    0.00000,  -15.63623
73, 81,    6.75513,  -12.11578
72, 82,    0.00000,  -14.84142
73, 82,    6.92618,   -8.32018
72, 83,    0.00000,  -15.49276
73, 83,    7.11474,   -8.79664
72, 84,    0.00000,  -17.82418
73, 84,    7.23716,  -10.36201
72, 85,    0.00000,  -18.14708
73, 85,    7.21857,   -9.45322
72, 86,    0.00000,  -17.92493
73, 86,    5.41553,  -11.35941
72, 87,    0.00000,  -17.53076
73, 87,   -7.33919,  -19.24476
51, 36,    9.92892,   -1.33269
52, 36,    7.84724,   -0.69661
53, 36,    6.46123,   -0.29670
54, 36,    6.02512,   -0.06142
55, 36,    6.12283,    0.02600
56, 36,    6.08100,    0.04368
57, 36,    6.04711,    0.01622
58, 36,    6.27674,   -0.02047
59, 36,    6.62237,   -0.03460
60, 36,    7.24696,   -0.05400
61, 36,    8.47301,   -0.03851
62, 36,    9.60484,    0.05398
63, 36,    9.82656,    0.33488
64, 36,    8.03142,    1.94148
65, 36,    8.26951,    0.00000
66, 36,    9.32119,    0.00000
67, 36,    9.77893,    0.00000
68, 36,    9.75043,    0.00000
69, 36,    9.34599,    0.00000
70, 36,    8.49589,    0.00000
71, 36,    7.72841,    0.00000
51, 37,   10.11846,   -1.34332
52, 37,    8.24902,   -0.70713
53, 37,    6.67189,   -0.32351
54, 37,    6.14091,   -0.10834
55, 37,    6.24574,   -0.01486
56, 37,    6.02797,    0.02048
57, 37,    5.71279,    0.01816
58, 37,    5.81458,   -0.01255
59, 37,    6.24130,   -0.03751
60, 37,    6.98524,   -0.04328
61, 37,    8.00247,   -0.01858
62, 37,    8.84663,    0.02149
63, 37,    9.35741,    0.11532
64, 37,    9.64696,    0.36031
65, 37,    9.27986,    0.19826
66, 37,    8.84334,    0.08706
67, 37,    8.66576,    0.02378
68, 37,    8.28049,    0.01983
69, 37,    7.81610,    0.00632
70, 37,    7.55024,   -0.00258
71, 37,    7.38231,   -0.03697
51, 38,   10.34762,   -1.06043
52, 38,    8.37449,   -0.64334
53, 38,    6.71385,   -0.31067
54, 38,    5.90710,   -0.14119
55, 38,    5.73655,   -0.04247
56, 38,    5.75605,   -0.01398
57, 38,    5.88103,   -0.02398
58, 38,    6.25134,   -0.01906
59, 38,    6.68077,   -0.02589
60, 38,    7.06922,   -0.03468
61, 38,    7.45899,   -0.02863
62, 38,    7.85333,   -0.02136
63, 38,    8.17679,   -0.00018
64, 38,    9.06105,    0.01490
65, 38,    9.97613,   -0.04991
66, 38,   10.00744,   -0.11700
67, 38,    9.87548,   -0.14384
68, 38,    9.71858,   -0.14101
69, 38,    9.46637,   -0.12846
70, 38,    9.28625,   -0.12887
71, 38,    9.01999,   -0.12857
51, 39,   10.89010,   -0.73761
52, 39,    8.58856,   -0.44109
53, 39,    6.72362,   -0.24096
54, 39,    5.76500,   -0.12330
55, 39,    5.59074,   -0.05473
56, 39,    5.78768,   -0.02704
57, 39,    6.20255,   -0.02121
58, 39,    6.84834,   -0.02871
59, 39,    7.09910,   -0.03568
60, 39,    6.96641,   -0.03118
61, 39,    6.98065,   -0.04405
62, 39,    7.19919,   -0.03506
63, 39,    7.33159,   -0.04743
64, 39,    7.62648,   -0.06148
65, 39,    8.29509,   -0.11335
66, 39,    9.48400,   -0.14886
67, 39,   10.06860,   -0.17381
68, 39,    9.89573,   -0.19067
69, 39,    9.60467,   -0.17983
70, 39,    9.18991,   -0.18439
71, 39,    8.85036,   -0.17514
51, 40,   11.31857,   -0.59044
52, 40,    8.87484,   -0.30953
53, 40,    6.75788,   -0.16323
54, 40,    5.41854,   -0.09994
55, 40,    4.89861,   -0.05978
56, 40,    4.82862,   -0.05129
57, 40,    5.13579,   -0.02848
58, 40,    5.66614,   -0.02100
59, 40,    5.92786,   -0.03671
60, 40,    6.14756,   -0.04924
61, 40,    6.25538,   -0.03883
62, 40,    6.33235,   -0.04446
63, 40,    6.64497,   -0.04820
64, 40,    7.24692,   -0.08576
65, 40,    8.35897,   -0.12804
66, 40,    9.54097,   -0.13787
67, 40,    9.49737,   -0.16305
68, 40,    9.21528,   -0.18284
69, 40,    8.99084,   -0.16947
70, 40,    8.67413,   -0.17064
71, 40,    8.93777,   -0.17741
51, 41,   11.66810,   -0.41664
52, 41,    9.04561,   -0.22007
53, 41,    6.77717,   -0.12359
54, 41,    5.40680,   -0.06798
55, 41,    4.66663,   -0.04523
56, 41,    4.21787,   -0.03844
57, 41,    4.30435,   -0.01940
58, 41,    4.47692,   -0.03272
59, 41,    4.65127,   -0.03042
60, 41,    5.09883,   -0.03364
61, 41,    5.29332,   -0.03966
62, 41,    5.66341,   -0.05086
63, 41,    6.58764,   -0.07421
64, 41,    7.60947,   -0.11037
65, 41,    8.95716,   -0.12438
66, 41,    9.28525,   -0.11685
67, 41,    8.57308,   -0.13439
68, 41,    8.51484,   -0.15395
69, 41,    8.87215,   -0.16144
70, 41,    9.23959,   -0.19243
71, 41,    9.02166,   -0.19128
51, 42,   11.98400,   -0.25550
52, 42,    9.16826,   -0.13091
53, 42,    6.79384,   -0.07859
54, 42,    5.42816,   -0.04829
55, 42,    4.74072,   -0.03844
56, 42,    4.45641,   -0.03421
57, 42,    4.42499,   -0.03224
58, 42,    4.33904,   -0.05036
59, 42,    4.37001,   -0.02370
60, 42,    4.50628,   -0.03749
61, 42,    4.66899,   -0.04305
62, 42,    5.03591,   -0.05374
63, 42,    5.97223,   -0.06692
64, 42,    7.24746,   -0.11892
65, 42,    8.94559,   -0.12726
66, 42,    8.95483,   -0.09519
67, 42,    8.44035,   -0.12869
68, 42,    9.19272,   -0.16582
69, 42,    9.70549,   -0.18340
70, 42,    8.64443,   -0.19843
71, 42,    7.46785,   -0.17278
51, 43,   11.99657,   -0.13547
52, 43,    9.20751,   -0.06573
53, 43,    6.88065,   -0.02807
54, 43,    5.47684,   -0.02806
55, 43,    4.76176,   -0.03129
56, 43,    4.50741,   -0.02147
57, 43,    4.46202,   -0.03655
58, 43,    4.34959,   -0.03692
59, 43,    4.16339,   -0.05156
60, 43,    4.23663,   -0.02580
61, 43,    4.51509,   -0.04584
62, 43,    4.71476,   -0.05560
63, 43,    5.00369,   -0.07926
64, 43,    5.63520,   -0.10655
65, 43,    6.44832,   -0.13760
66, 43,    8.13606,   -0.12617
67, 43,    9.73631,   -0.15876
68, 43,    8.78042,   -0.18747
69, 43,    7.43665,   -0.16455
70, 43,    6.03055,   -0.15838
71, 43,    5.43588,   -0.13784
51, 44,   11.95115,    0.06688
52, 44,    9.16509,    0.05025
53, 44,    6.83308,    0.02016
54, 44,    5.40578,   -0.01169
55, 44,    4.72766,   -0.02958
56, 44,    4.52283,   -0.03782
57, 44,    4.48264,   -0.04026
58, 44,    4.42398,   -0.02754
59, 44,    4.31724,   -0.04156
60, 44,    4.36285,   -0.04491
61, 44,    4.48258,   -0.03563
62, 44,    4.55763,   -0.05836
63, 44,    4.72986,   -0.06988
64, 44,    5.09449,   -0.08517
65, 44,    5.46277,   -0.11805
66, 44,    6.18838,   -0.12545
67, 44,    6.39988,   -0.15335
68, 44,    6.02683,   -0.14433
69, 44,    6.06815,   -0.14150
70, 44,    5.80449,   -0.12679
71, 44,    5.49419,   -0.13333
51, 45,   11.89622,    0.27502
52, 45,    9.09196,    0.17369
53, 45,    6.76964,    0.07702
54, 45,    5.35828,    0.01135
55, 45,    4.72394,   -0.02434
56, 45,    4.55515,   -0.03753
57, 45,    4.47032,   -0.04279
58, 45,    4.37247,   -0.05609
59, 45,    4.34982,   -0.04580
60, 45,    4.38680,   -0.04863
61, 45,    4.45425,   -0.05394
62, 45,    4.53421,   -0.06064
63, 45,    4.65118,   -0.06942
64, 45,    4.69990,   -0.08008
65, 45,    4.77334,   -0.09889
66, 45,    5.14641,   -0.11145
67, 45,    5.15942,   -0.11097
68, 45,    4.91458,   -0.10919
69, 45,    5.14197,   -0.11251
70, 45,    5.38658,   -0.12353
71, 45,    5.48125,   -0.13551
51, 46,   11.76656,    0.45834
52, 46,    8.92318,    0.26483
53, 46,    6.65292,    0.11384
54, 46,    5.28834,    0.02262
55, 46,    4.67304,   -0.02100
56, 46,    4.49123,   -0.03766
57, 46,    4.39041,   -0.05933
58, 46,    4.33998,   -0.04736
59, 46,    4.31269,   -0.04717
60, 46,    4.29979,   -0.06593
61, 46,    4.30418,   -0.06928
62, 46,    4.37051,   -0.04757
63, 46,    4.41430,   -0.05185
64, 46,    4.27794,   -0.07216
65, 46,    4.21775,   -0.08116
66, 46,    4.40273,   -0.08576
67, 46,    4.26530,   -0.09165
68, 46,    4.06262,   -0.09490
69, 46,    4.44257,   -0.10484
70, 46,    5.02057,   -0.12018
71, 46,    5.34481,   -0.13899
12, 15,   -0.99935,    1.06180
13, 15,    0.89663,    0.47320
14, 15,    1.91367,   -0.88849
15, 15,    7.60003,    4.81917
16, 15,   15.22094,    0.00000
12, 16,    0.29677,    1.67444
13, 16,    0.94692,    1.94141
14, 16,    2.35158,    3.01232
15, 16,    6.05291,    3.11793
16, 16,    8.55961,    0.63680
17, 16,   -2.69849,    0.00000
12, 17,    1.42489,    0.69099
13, 17,    1.09016,    0.95792
14, 17,    2.80651,    1.73508
15, 17,    4.97279,    1.46308
16, 17,    5.84919,   -0.64272
17, 17,   -1.52368,   -1.24981
12, 18,    1.75746,    0.16181
13, 18,    0.43447,   -0.46759
14, 18,    1.46332,   -1.82277
15, 18,    1.33887,   -5.26886
16, 18,    3.53480,   -6.84344
17, 18,   -0.34595,   -0.50776
18, 18,    6.38948,    0.00000
12, 19,    1.62482,   -0.63112
13, 19,    0.31981,   -0.69021
14, 19,    1.18126,   -0.91459
15, 19,    0.88880,   -1.25100
16, 19,    1.53095,   -2.90117
17, 19,   -6.36770,   -8.34303
18, 19,    7.77103,  -10.45869
12, 20,    1.42213,   -0.77278
13, 20,    0.44578,   -0.60314
14, 20,    0.87212,   -0.91793
15, 20,    1.14324,   -0.72577
16, 20,    2.18918,   -0.19122
17, 20,   -9.22610,   -2.82766
18, 20,    4.70035,   -2.88842
12, 21,    1.49306,    0.30979
13, 21,    0.76446,    0.63784
14, 21,    0.56358,    0.23475
15, 21,    1.25507,    0.00614
16, 21,    4.44902,    1.19648
17, 21,    1.69801,    4.41542
12, 22,    1.83599,   -0.10170
13, 22,    1.39729,    0.61845
14, 22,    1.12977,    1.33545
15, 22,    2.21790,    2.26158
16, 22,    0.97387,   -1.92527
17, 22,    6.86080,    0.58491
12, 23,    2.52252,   -0.09699
13, 23,    1.88941,    0.46980
14, 23,    1.11152,    0.53868
15, 23,    0.75644,   -0.49483
16, 23,   -0.85786,   -1.54465
17, 23,    4.03027,   -1.11199
12, 24,    2.44331,   -0.66667
13, 24,    1.69054,   -0.81760
14, 24,    1.12882,   -0.75063
15, 24,    0.53720,   -0.76646
16, 24,   -1.43800,   -0.09723
17, 24,    3.63063,   -0.38386
12, 25,    1.33215,   -2.15313
13, 25,    0.97563,   -2.81804
14, 25,    0.56057,   -3.29225
15, 25,    0.30460,   -3.27479
16, 25,   -0.06716,   -1.17737
17, 25,    1.35158,   -0.10737
18, 25,    2.48660,    0.00000
12, 26,    0.68733,   -1.50052
13, 26,    0.74623,   -1.66242
14, 26,   -0.11327,   -2.16961
15, 26,   -0.19693,   -2.30648
16, 26,    0.45894,   -1.00528
17, 26,    0.27278,   -0.15379
18, 26,    3.81736,    1.26247
32, 26,    0.00000,    0.00000
12, 27,    0.63461,   -0.46462
13, 27,    0.66498,   -0.47426
