    2   47    0.000000    0.000000
    3   47   -0.572177    0.000000
    4   47   -0.196453    0.144631
    5   47    0.140370    0.180931
    6   47    0.644239    0.095473
    7   47    1.106629    0.057061
    8   47    1.384370   -0.294841
    9   47    2.109927   -0.614164
   10   47    2.537605   -0.990952
   11   47    3.185383   -1.188982
    2   48    0.000000    0.000000
    3   48   -0.079667    0.000000
    4   48    0.137822    0.313770
    5   48    0.402801    0.518461
    6   48    0.728302    0.551918
    7   48    1.267527    0.659567
    8   48    1.335685    0.551407
    9   48    2.018137    0.394286
   10   48    2.317868    0.111027
   11   48    2.944657   -0.193648
    2   49    0.000000    0.000000
    3   49    0.417081    0.000000
    4   49    0.453910    0.239628
    5   49    0.774179    0.550758
    6   49    0.924685    0.714262
    7   49    1.458654    0.885733
    8   49    1.485332    1.009639
    9   49    2.094746    1.044579
   10   49    2.367713    1.049399
   11   49    2.812732    0.853386
    2   50    0.000000    0.000000
    3   50    0.714959    0.000000
    4   50    0.804754    0.047730
    5   50    1.146716    0.374586
    6   50    1.174936    0.606085
    7   50    1.635295    0.757924
    8   50    1.815542    1.053776
    9   50    2.265093    1.196085
   10   50    2.689557    1.484784
   11   50    2.914540    1.537694
    2   51    0.000000    0.000000
    3   51    0.951970    0.000000
    4   51    1.167812   -0.036591
    5   51    1.440026    0.176413
    6   51    1.442212    0.394197
    7   51    1.813431    0.541257
    8   51    2.262958    0.957068
    9   51    2.450486    1.105255
   10   51    3.131205    1.502338
   11   51    3.212918    1.748646
    2   52    0.000000    0.000000
    3   52    1.180567    0.000000
    4   52    1.468696   -0.112887
    5   52    1.587051   -0.032052
    6   52    1.756400    0.223636
    7   52    2.107660    0.443433
    8   52    2.766722    0.883743
    9   52    2.638815    1.008522
   10   52    3.480864    1.298414
   11   52    3.524615    1.627025
    2   53    0.000000    0.000000
    3   53    1.451837    0.000000
    4   53    1.659019   -0.197189
    5   53    1.733579   -0.114462
    6   53    2.157478    0.218939
    7   53    2.446648    0.466900
    8   53    3.131101    0.737205
    9   53    2.884835    0.916108
   10   53    3.613481    1.004894
   11   53    3.811486    1.270626
    2   54    0.000000    0.000000
    3   54    1.727220    0.000000
    4   54    1.770669   -0.255809
    5   54    1.988610   -0.074536
    6   54    2.588438    0.259490
    7   54    2.694873    0.409704
    8   54    3.195877    0.398198
    9   54    3.234159    0.672652
   10   54    3.739374    0.727497
   11   54    4.104820    0.974103
    2   55    0.000000    0.000000
    3   55    1.888934    0.000000
    4   55    1.925609   -0.313180
    5   55    2.319025   -0.102594
    6   55    2.836905    0.046374
    7   55    2.842812    0.116466
    8   55    3.188933    0.036379
    9   55    3.658239    0.408900
   10   55    3.898456    0.546690
   11   55    4.299105    0.727601
    2   56    0.000000    0.000000
    3   56    1.970803    0.000000
    4   56    2.132118   -0.410078
    5   56    2.573252   -0.280427
    6   56    3.014229   -0.162284
    7   56    2.905877   -0.130836
    8   56    3.330194   -0.041557
    9   56    3.880731    0.146329
   10   56    3.948241    0.185224
   11   56    4.412106    0.279076
    2   57    0.000000    0.000000
    3   57    2.066632    0.000000
    4   57    2.424440   -0.439838
    5   57    2.705654   -0.410360
    6   57    3.177263   -0.309272
    7   57    2.908980   -0.376215
    8   57    3.627718   -0.135609
    9   57    3.829585   -0.205817
   10   57    3.938743   -0.227748
   11   57    4.503013   -0.165234
