    2   58    0.000000    0.000000
    3   58    2.153687    0.000000
    4   58    2.657224   -0.566525
    5   58    2.805409   -0.576869
    6   58    3.433633   -0.408057
    7   58    2.930455   -0.458305
    8   58    3.800398   -0.299299
    9   58    3.648068   -0.509496
   10   58    4.079448   -0.448863
   11   58    4.667518   -0.377626
    2   59    0.000000    0.000000
    3   59    2.241796    0.000000
    4   59    3.014770   -0.738657
    5   59    3.028386   -0.691322
    6   59    3.722678   -0.548921
    7   59    3.281350   -0.379296
    8   59    3.875763   -0.512722
    9   59    3.691865   -0.706565
   10   59    4.473043   -0.532560
   11   59    4.832646   -0.513952
    2   60    0.000000    0.000000
    3   60    2.648401    0.000000
    4   60    3.835116   -0.684652
    5   60    3.766384   -0.718542
    6   60    4.498203   -0.753298
    7   60    4.881210   -0.219674
    8   60    4.429219   -0.755817
    9   60    4.434715   -0.714659
   10   60    5.003010   -0.583923
   11   60    5.165396   -0.769155
    2   61    0.000000    0.000000
    3   61    3.595829    0.000000
    4   61    6.872289   -0.069968
    5   61    5.572877   -0.545581
    6   61    6.577265   -0.875553
    7   61    8.153923    0.032621
    8   61    5.720696   -1.038396
    9   61    7.160518   -0.563951
   10   61    6.780170   -0.759671
   11   61    6.104979   -1.191708
    2   62    0.000000    0.000000
    3   62    9.111799    0.000000
    4   62    7.159290    2.158517
    5   62    4.557176   -0.020696
    6   62    7.958190    0.162106
    7   62    8.733861    0.415812
    8   62    3.587027   -1.420226
    9   62    8.826574   -0.413575
   10   62    7.967625   -0.303751
   11   62    5.908246   -1.860509
    2   63    0.000000    0.000000
    3   63   11.823713    0.000000
    4   63    6.781418    0.797525
    5   63   -2.159951   -4.431506
    6   63    9.191538   -3.283833
    7   63   14.044851    3.125838
    8   63   -4.354343   -2.251488
    9   63    8.374661   -1.503354
   10   63   12.170471    2.119051
   11   63    4.166186   -0.485350
    2   64    0.000000    0.000000
    3   64    6.877809    0.000000
    4   64   14.940058   -1.754297
