I, J, U, V, Uerr, Verr 
171,93,24.3477,37.1474,0.8896,1.1977
171,94,24.3477,37.1474,0.8896,1.1977
171,95,34.5433,33.5417,0.9824,1.0196
171,96,34.5433,33.5417,0.9824,1.0196
171,97,34.5433,33.5417,0.9824,1.0196
171,98,34.5433,33.5417,0.9824,1.0196
171,99,31.9658,16.2514,0.9494,1.1379
171,100,31.9658,16.2514,0.9494,1.1379
171,101,31.9658,16.2514,0.9494,1.1379
171,102,31.9658,16.2514,0.9494,1.1379
171,103,17.2955,-17.9507,0.9708,1.0576
171,104,17.2955,-17.9507,0.9708,1.0576
171,105,17.2955,-17.9507,0.9708,1.0576
171,106,17.2955,-17.9507,0.9708,1.0576
171,107,15.4591,-19.2167,0.9841,1.1032
171,108,15.4591,-19.2167,0.9841,1.1032
171,109,15.4591,-19.2167,0.9841,1.1032
171,110,15.4591,-19.2167,0.9841,1.1032
171,111,14.8938,-23.6461,0.9841,1.1032
171,112,14.8938,-23.6461,0.9841,1.1032
171,113,14.8938,-23.6461,0.9841,1.1032
171,114,14.8938,-23.6461,0.9841,1.1032
171,115,13.8519,-27.8636,1.0299,1.1524
171,116,13.8519,-27.8636,1.0299,1.1524
171,117,13.8519,-27.8636,1.0299,1.1524
171,118,13.8519,-27.8636,1.0299,1.1524
172,87,18.0675,44.4085,0.8454,1.3369
172,88,18.0675,44.4085,0.8454,1.3369
172,89,18.0675,44.4085,0.8454,1.3369
172,90,18.0675,44.4085,0.8454,1.3369
172,91,24.3477,37.1474,0.8896,1.1977
172,92,24.3477,37.1474,0.8896,1.1977
172,93,24.3477,37.1474,0.8896,1.1977
172,94,24.3477,37.1474,0.8896,1.1977
172,95,34.5433,33.5417,0.9824,1.0196
172,96,34.5433,33.5417,0.9824,1.0196
172,97,34.5433,33.5417,0.9824,1.0196
172,98,34.5433,33.5417,0.9824,1.0196
172,99,31.9658,16.2514,0.9494,1.1379
172,100,31.9658,16.2514,0.9494,1.1379
172,101,31.9658,16.2514,0.9494,1.1379
172,102,31.9658,16.2514,0.9494,1.1379
172,103,17.2955,-17.9507,0.9708,1.0576
172,104,17.2955,-17.9507,0.9708,1.0576
172,105,17.2955,-17.9507,0.9708,1.0576
172,106,17.2955,-17.9507,0.9708,1.0576
172,107,15.4591,-19.2167,0.9841,1.1032
172,108,15.4591,-19.2167,0.9841,1.1032
172,109,15.4591,-19.2167,0.9841,1.1032
172,110,15.4591,-19.2167,0.9841,1.1032
172,111,14.8938,-23.6461,0.9841,1.1032
172,112,14.8938,-23.6461,0.9841,1.1032
172,113,14.8938,-23.6461,0.9841,1.1032
172,114,14.8938,-23.6461,0.9841,1.1032
172,115,13.8519,-27.8636,1.0299,1.1524
172,116,13.8519,-27.8636,1.0299,1.1524
