I, J, U, V, Uerr, Verr 
167,91,67.8074,68.4179,4.8188,5.5146
167,92,67.8074,68.4179,4.8188,5.5146
167,93,67.8074,68.4179,4.8188,5.5146
167,94,67.8074,68.4179,4.8188,5.5146
167,95,19.6088,9.2932,3.1006,2.6331
167,96,19.6088,9.2932,3.1006,2.6331
167,97,19.6088,9.2932,3.1006,2.6331
167,98,19.6088,9.2932,3.1006,2.6331
167,99,-22.9266,-26.1020,0.9278,1.2545
167,100,-22.9266,-26.1020,0.9278,1.2545
167,101,-22.9266,-26.1020,0.9278,1.2545
167,102,-22.9266,-26.1020,0.9278,1.2545
167,107,-18.2880,-49.7815,0.9771,1.2052
167,108,-18.2880,-49.7815,0.9771,1.2052
167,109,-18.2880,-49.7815,0.9771,1.2052
167,110,-18.2880,-49.7815,0.9771,1.2052
167,111,-20.6414,-35.4865,0.9771,1.2052
167,112,-20.6414,-35.4865,0.9771,1.2052
167,113,-20.6414,-35.4865,0.9771,1.2052
167,114,-20.6414,-35.4865,0.9771,1.2052
168,91,67.8074,68.4179,4.8188,5.5146
168,92,67.8074,68.4179,4.8188,5.5146
168,93,67.8074,68.4179,4.8188,5.5146
168,94,67.8074,68.4179,4.8188,5.5146
168,95,19.6088,9.2932,3.1006,2.6331
168,96,19.6088,9.2932,3.1006,2.6331
168,97,19.6088,9.2932,3.1006,2.6331
168,98,19.6088,9.2932,3.1006,2.6331
168,99,-22.9266,-26.1020,0.9278,1.2545
168,100,-22.9266,-26.1020,0.9278,1.2545
168,101,-22.9266,-26.1020,0.9278,1.2545
168,102,-22.9266,-26.1020,0.9278,1.2545
168,107,-18.2880,-49.7815,0.9771,1.2052
168,108,-18.2880,-49.7815,0.9771,1.2052
168,109,-18.2880,-49.7815,0.9771,1.2052
168,110,-18.2880,-49.7815,0.9771,1.2052
168,111,-20.6414,-35.4865,0.9771,1.2052
168,112,-20.6414,-35.4865,0.9771,1.2052
168,113,-20.6414,-35.4865,0.9771,1.2052
168,114,-20.6414,-35.4865,0.9771,1.2052
169,91,67.8074,68.4179,4.8188,5.5146
169,92,67.8074,68.4179,4.8188,5.5146
169,93,67.8074,68.4179,4.8188,5.5146
169,94,67.8074,68.4179,4.8188,5.5146
169,95,19.6088,9.2932,3.1006,2.6331
169,96,19.6088,9.2932,3.1006,2.6331
169,97,19.6088,9.2932,3.1006,2.6331
169,98,19.6088,9.2932,3.1006,2.6331
169,99,-22.9266,-26.1020,0.9278,1.2545
169,100,-22.9266,-26.1020,0.9278,1.2545
169,101,-22.9266,-26.1020,0.9278,1.2545
169,102,-22.9266,-26.1020,0.9278,1.2545
169,107,-18.2880,-49.7815,0.9771,1.2052
169,108,-18.2880,-49.7815,0.9771,1.2052
169,109,-18.2880,-49.7815,0.9771,1.2052
169,110,-18.2880,-49.7815,0.9771,1.2052
169,111,-20.6414,-35.4865,0.9771,1.2052
169,112,-20.6414,-35.4865,0.9771,1.2052
169,113,-20.6414,-35.4865,0.9771,1.2052
169,114,-20.6414,-35.4865,0.9771,1.2052
170,83,0.5399,-28.4665,0.8663,1.2210
170,84,0.5399,-28.4665,0.8663,1.2210
170,85,0.5399,-28.4665,0.8663,1.2210
170,86,0.5399,-28.4665,0.8663,1.2210
170,87,-9.9730,-13.6646,0.8663,1.2210
170,88,-9.9730,-13.6646,0.8663,1.2210
170,89,-9.9730,-13.6646,0.8663,1.2210
170,90,-9.9730,-13.6646,0.8663,1.2210
170,91,-9.9730,-13.6646,0.8663,1.2210
170,92,0.4394,-17.4605,0.9351,1.0933
170,93,0.4394,-17.4605,0.9351,1.0933
170,94,0.4394,-17.4605,0.9351,1.0933
170,95,-14.4269,-26.8477,0.9824,1.0196
170,96,-14.4269,-26.8477,0.9824,1.0196
170,97,-14.4269,-26.8477,0.9824,1.0196
170,98,-14.4269,-26.8477,0.9824,1.0196
170,99,-15.7836,-34.1048,0.9520,1.0764
170,100,-15.7836,-34.1048,0.9520,1.0764
170,101,-15.7836,-34.1048,0.9520,1.0764
170,102,-15.7836,-34.1048,0.9520,1.0764
170,103,-16.2949,-20.2038,0.9708,1.0576
170,104,-16.2949,-20.2038,0.9708,1.0576
170,105,-16.2949,-20.2038,0.9708,1.0576
170,106,-16.2949,-20.2038,0.9708,1.0576
170,107,-13.0318,-25.7543,0.9841,1.1032
170,108,-13.0318,-25.7543,0.9841,1.1032
170,109,-13.0318,-25.7543,0.9841,1.1032
170,110,-13.0318,-25.7543,0.9841,1.1032
170,111,-12.5619,-26.9386,0.9841,1.1032
170,112,-12.5619,-26.9386,0.9841,1.1032
170,113,-12.5619,-26.9386,0.9841,1.1032
170,114,-12.5619,-26.9386,0.9841,1.1032
170,115,-15.0262,-23.9179,1.0299,1.1524
170,116,-15.0262,-23.9179,1.0299,1.1524
170,117,-15.0262,-23.9179,1.0299,1.1524
170,118,-15.0262,-23.9179,1.0299,1.1524
170,119,-17.7857,-29.0320,1.1459,1.3689
170,120,-17.7857,-29.0320,1.1459,1.3689
170,121,-17.7857,-29.0320,1.1459,1.3689
170,122,-17.7857,-29.0320,1.1459,1.3689
171,83,0.5399,-28.4665,0.8663,1.2210
171,84,0.5399,-28.4665,0.8663,1.2210
171,85,0.5399,-28.4665,0.8663,1.2210
171,86,0.5399,-28.4665,0.8663,1.2210
171,87,-9.9730,-13.6646,0.8663,1.2210
171,88,-9.9730,-13.6646,0.8663,1.2210
171,89,-9.9730,-13.6646,0.8663,1.2210
171,90,-9.9730,-13.6646,0.8663,1.2210
