I, J, U, V, Uerr, Verr 
163,91,47.9356,58.8478,3.2294,4.2667
163,92,47.9356,58.8478,3.2294,4.2667
163,93,47.9356,58.8478,3.2294,4.2667
163,94,47.9356,58.8478,3.2294,4.2667
163,95,41.5748,31.8030,2.7061,3.0551
163,96,41.5748,31.8030,2.7061,3.0551
163,97,41.5748,31.8030,2.7061,3.0551
163,98,41.5748,31.8030,2.7061,3.0551
163,99,27.3166,4.1546,3.7872,3.7088
163,100,27.3166,4.1546,3.7872,3.7088
163,101,27.3166,4.1546,3.7872,3.7088
163,102,27.3166,4.1546,3.7872,3.7088
164,91,47.9356,58.8478,3.2294,4.2667
164,92,47.9356,58.8478,3.2294,4.2667
164,93,47.9356,58.8478,3.2294,4.2667
164,94,47.9356,58.8478,3.2294,4.2667
164,95,41.5748,31.8030,2.7061,3.0551
164,96,41.5748,31.8030,2.7061,3.0551
164,97,41.5748,31.8030,2.7061,3.0551
164,98,41.5748,31.8030,2.7061,3.0551
164,99,27.3166,4.1546,3.7872,3.7088
164,100,27.3166,4.1546,3.7872,3.7088
164,101,27.3166,4.1546,3.7872,3.7088
164,102,27.3166,4.1546,3.7872,3.7088
165,91,47.9356,58.8478,3.2294,4.2667
165,92,47.9356,58.8478,3.2294,4.2667
165,93,47.9356,58.8478,3.2294,4.2667
165,94,47.9356,58.8478,3.2294,4.2667
165,95,41.5748,31.8030,2.7061,3.0551
165,96,41.5748,31.8030,2.7061,3.0551
165,97,41.5748,31.8030,2.7061,3.0551
165,98,41.5748,31.8030,2.7061,3.0551
165,99,27.3166,4.1546,3.7872,3.7088
165,100,27.3166,4.1546,3.7872,3.7088
165,101,27.3166,4.1546,3.7872,3.7088
165,102,27.3166,4.1546,3.7872,3.7088
166,91,47.9356,58.8478,3.2294,4.2667
166,92,47.9356,58.8478,3.2294,4.2667
166,93,47.9356,58.8478,3.2294,4.2667
166,94,47.9356,58.8478,3.2294,4.2667
166,95,41.5748,31.8030,2.7061,3.0551
166,96,41.5748,31.8030,2.7061,3.0551
166,97,41.5748,31.8030,2.7061,3.0551
166,98,41.5748,31.8030,2.7061,3.0551
166,99,27.3166,4.1546,3.7872,3.7088
166,100,27.3166,4.1546,3.7872,3.7088
166,101,27.3166,4.1546,3.7872,3.7088
166,102,27.3166,4.1546,3.7872,3.7088
167,87,43.0810,41.9044,2.2993,3.4344
167,88,43.0810,41.9044,2.2993,3.4344
167,89,43.0810,41.9044,2.2993,3.4344
167,90,43.0810,41.9044,2.2993,3.4344
167,91,40.6267,42.9308,2.6974,3.0363
167,92,40.6267,42.9308,2.6974,3.0363
167,93,40.6267,42.9308,2.6974,3.0363
167,94,40.6267,42.9308,2.6974,3.0363
167,95,49.2151,39.5761,3.7710,3.6819
167,96,49.2151,39.5761,3.7710,3.6819
167,97,49.2151,39.5761,3.7710,3.6819
167,98,49.2151,39.5761,3.7710,3.6819
167,99,7.6469,-0.7723,0.9273,1.2573
167,100,7.6469,-0.7723,0.9273,1.2573
167,101,7.6469,-0.7723,0.9273,1.2573
167,102,7.6469,-0.7723,0.9273,1.2573
167,103,2.8268,-24.1465,0.9273,1.2573
167,104,2.8268,-24.1465,0.9273,1.2573
167,105,2.8268,-24.1465,0.9273,1.2573
167,106,2.8268,-24.1465,0.9273,1.2573
167,107,5.9023,-21.0670,0.9771,1.2052
167,108,5.9023,-21.0670,0.9771,1.2052
167,109,5.9023,-21.0670,0.9771,1.2052
167,110,5.9023,-21.0670,0.9771,1.2052
168,87,43.0810,41.9044,2.2993,3.4344
168,88,43.0810,41.9044,2.2993,3.4344
168,89,43.0810,41.9044,2.2993,3.4344
168,90,43.0810,41.9044,2.2993,3.4344
168,91,40.6267,42.9308,2.6974,3.0363
168,92,40.6267,42.9308,2.6974,3.0363
168,93,40.6267,42.9308,2.6974,3.0363
168,94,40.6267,42.9308,2.6974,3.0363
168,95,49.2151,39.5761,3.7710,3.6819
168,96,49.2151,39.5761,3.7710,3.6819
168,97,49.2151,39.5761,3.7710,3.6819
168,98,49.2151,39.5761,3.7710,3.6819
168,99,7.6469,-0.7723,0.9273,1.2573
168,100,7.6469,-0.7723,0.9273,1.2573
168,101,7.6469,-0.7723,0.9273,1.2573
168,102,7.6469,-0.7723,0.9273,1.2573
168,103,2.8268,-24.1465,0.9273,1.2573
168,104,2.8268,-24.1465,0.9273,1.2573
168,105,2.8268,-24.1465,0.9273,1.2573
168,106,2.8268,-24.1465,0.9273,1.2573
168,107,5.9023,-21.0670,0.9771,1.2052
168,108,5.9023,-21.0670,0.9771,1.2052
168,109,5.9023,-21.0670,0.9771,1.2052
168,110,5.9023,-21.0670,0.9771,1.2052
169,87,43.0810,41.9044,2.2993,3.4344
169,88,43.0810,41.9044,2.2993,3.4344
169,89,43.0810,41.9044,2.2993,3.4344
169,90,43.0810,41.9044,2.2993,3.4344
169,91,40.6267,42.9308,2.6974,3.0363
169,92,40.6267,42.9308,2.6974,3.0363
169,93,40.6267,42.9308,2.6974,3.0363
169,94,40.6267,42.9308,2.6974,3.0363
169,95,49.2151,39.5761,3.7710,3.6819
169,96,49.2151,39.5761,3.7710,3.6819
169,97,49.2151,39.5761,3.7710,3.6819
169,98,49.2151,39.5761,3.7710,3.6819
169,99,7.6469,-0.7723,0.9273,1.2573
169,100,7.6469,-0.7723,0.9273,1.2573
169,101,7.6469,-0.7723,0.9273,1.2573
169,102,7.6469,-0.7723,0.9273,1.2573
169,103,2.8268,-24.1465,0.9273,1.2573
169,104,2.8268,-24.1465,0.9273,1.2573
169,105,2.8268,-24.1465,0.9273,1.2573
169,106,2.8268,-24.1465,0.9273,1.2573
169,107,5.9023,-21.0670,0.9771,1.2052
169,108,5.9023,-21.0670,0.9771,1.2052
169,109,5.9023,-21.0670,0.9771,1.2052
169,110,5.9023,-21.0670,0.9771,1.2052
170,75,9.4450,8.0696,1.5665,4.1672
170,76,9.4450,8.0696,1.5665,4.1672
170,77,9.4450,8.0696,1.5665,4.1672
170,78,9.4450,8.0696,1.5665,4.1672
170,79,13.7327,-0.0148,2.2993,3.4344
170,80,13.7327,-0.0148,2.2993,3.4344
170,81,13.7327,-0.0148,2.2993,3.4344
170,82,13.7327,-0.0148,2.2993,3.4344
170,83,10.9019,3.5831,0.9206,1.1078
170,84,10.9019,3.5831,0.9206,1.1078
170,85,10.9019,3.5831,0.9206,1.1078
170,86,10.9019,3.5831,0.9206,1.1078
170,87,7.4767,7.7982,0.9783,1.0237
170,88,7.4767,7.7982,0.9783,1.0237
170,89,7.4767,7.7982,0.9783,1.0237
170,90,7.4767,7.7982,0.9783,1.0237
170,91,7.4767,7.7982,0.9783,1.0237
170,92,15.4764,16.5916,0.8896,1.1977
170,93,15.4764,16.5916,0.8896,1.1977
170,94,15.4764,16.5916,0.8896,1.1977
170,95,25.4414,19.2120,0.9824,1.0196
170,96,25.4414,19.2120,0.9824,1.0196
170,97,25.4414,19.2120,0.9824,1.0196
170,98,25.4414,19.2120,0.9824,1.0196
170,99,18.0364,-1.9236,0.9494,1.1379
170,100,18.0364,-1.9236,0.9494,1.1379
170,101,18.0364,-1.9236,0.9494,1.1379
170,102,18.0364,-1.9236,0.9494,1.1379
170,103,7.7314,-15.0436,0.9708,1.0576
170,104,7.7314,-15.0436,0.9708,1.0576
170,105,7.7314,-15.0436,0.9708,1.0576
170,106,7.7314,-15.0436,0.9708,1.0576
170,107,4.0803,-14.2771,0.9841,1.1032
170,108,4.0803,-14.2771,0.9841,1.1032
170,109,4.0803,-14.2771,0.9841,1.1032
170,110,4.0803,-14.2771,0.9841,1.1032
170,111,3.1730,-18.5291,0.9841,1.1032
170,112,3.1730,-18.5291,0.9841,1.1032
170,113,3.1730,-18.5291,0.9841,1.1032
170,114,3.1730,-18.5291,0.9841,1.1032
170,115,5.0641,-16.0189,1.0299,1.1524
170,116,5.0641,-16.0189,1.0299,1.1524
170,117,5.0641,-16.0189,1.0299,1.1524
170,118,5.0641,-16.0189,1.0299,1.1524
171,75,9.4450,8.0696,1.5665,4.1672
171,76,9.4450,8.0696,1.5665,4.1672
171,77,9.4450,8.0696,1.5665,4.1672
171,78,9.4450,8.0696,1.5665,4.1672
171,79,13.7327,-0.0148,2.2993,3.4344
171,80,13.7327,-0.0148,2.2993,3.4344
171,81,13.7327,-0.0148,2.2993,3.4344
171,82,13.7327,-0.0148,2.2993,3.4344
171,83,10.9019,3.5831,0.9206,1.1078
171,84,10.9019,3.5831,0.9206,1.1078
171,85,10.9019,3.5831,0.9206,1.1078
171,86,10.9019,3.5831,0.9206,1.1078
171,87,7.4767,7.7982,0.9783,1.0237
171,88,7.4767,7.7982,0.9783,1.0237
171,89,7.4767,7.7982,0.9783,1.0237
171,90,7.4767,7.7982,0.9783,1.0237
171,91,7.4767,7.7982,0.9783,1.0237
171,92,15.4764,16.5916,0.8896,1.1977
171,93,15.4764,16.5916,0.8896,1.1977
171,94,15.4764,16.5916,0.8896,1.1977
171,95,25.4414,19.2120,0.9824,1.0196
171,96,25.4414,19.2120,0.9824,1.0196
171,97,25.4414,19.2120,0.9824,1.0196
171,98,25.4414,19.2120,0.9824,1.0196
171,99,18.0364,-1.9236,0.9494,1.1379
171,100,18.0364,-1.9236,0.9494,1.1379
171,101,18.0364,-1.9236,0.9494,1.1379
171,102,18.0364,-1.9236,0.9494,1.1379
171,103,7.7314,-15.0436,0.9708,1.0576
171,104,7.7314,-15.0436,0.9708,1.0576
171,105,7.7314,-15.0436,0.9708,1.0576
171,106,7.7314,-15.0436,0.9708,1.0576
171,107,4.0803,-14.2771,0.9841,1.1032
171,108,4.0803,-14.2771,0.9841,1.1032
171,109,4.0803,-14.2771,0.9841,1.1032
171,110,4.0803,-14.2771,0.9841,1.1032
171,111,3.1730,-18.5291,0.9841,1.1032
171,112,3.1730,-18.5291,0.9841,1.1032
171,113,3.1730,-18.5291,0.9841,1.1032
171,114,3.1730,-18.5291,0.9841,1.1032
171,115,5.0641,-16.0189,1.0299,1.1524
171,116,5.0641,-16.0189,1.0299,1.1524
171,117,5.0641,-16.0189,1.0299,1.1524
171,118,5.0641,-16.0189,1.0299,1.1524
172,75,9.4450,8.0696,1.5665,4.1672
172,76,9.4450,8.0696,1.5665,4.1672
172,77,9.4450,8.0696,1.5665,4.1672
172,78,9.4450,8.0696,1.5665,4.1672
172,79,13.7327,-0.0148,2.2993,3.4344
172,80,13.7327,-0.0148,2.2993,3.4344
172,81,13.7327,-0.0148,2.2993,3.4344
172,82,13.7327,-0.0148,2.2993,3.4344
172,83,10.9019,3.5831,0.9206,1.1078
172,84,10.9019,3.5831,0.9206,1.1078
172,85,10.9019,3.5831,0.9206,1.1078
172,86,10.9019,3.5831,0.9206,1.1078
172,87,7.4767,7.7982,0.9783,1.0237
