I, J, U, V, Uerr, Verr 
163,91,29.4371,18.1316,3.2294,4.2667
163,92,29.4371,18.1316,3.2294,4.2667
163,93,29.4371,18.1316,3.2294,4.2667
163,94,29.4371,18.1316,3.2294,4.2667
163,95,22.0152,4.6058,2.7061,3.0551
163,96,22.0152,4.6058,2.7061,3.0551
163,97,22.0152,4.6058,2.7061,3.0551
163,98,22.0152,4.6058,2.7061,3.0551
164,91,29.4371,18.1316,3.2294,4.2667
164,92,29.4371,18.1316,3.2294,4.2667
164,93,29.4371,18.1316,3.2294,4.2667
164,94,29.4371,18.1316,3.2294,4.2667
164,95,22.0152,4.6058,2.7061,3.0551
164,96,22.0152,4.6058,2.7061,3.0551
164,97,22.0152,4.6058,2.7061,3.0551
164,98,22.0152,4.6058,2.7061,3.0551
165,91,29.4371,18.1316,3.2294,4.2667
165,92,29.4371,18.1316,3.2294,4.2667
165,93,29.4371,18.1316,3.2294,4.2667
165,94,29.4371,18.1316,3.2294,4.2667
165,95,22.0152,4.6058,2.7061,3.0551
165,96,22.0152,4.6058,2.7061,3.0551
165,97,22.0152,4.6058,2.7061,3.0551
165,98,22.0152,4.6058,2.7061,3.0551
166,91,29.4371,18.1316,3.2294,4.2667
166,92,29.4371,18.1316,3.2294,4.2667
166,93,29.4371,18.1316,3.2294,4.2667
166,94,29.4371,18.1316,3.2294,4.2667
166,95,22.0152,4.6058,2.7061,3.0551
166,96,22.0152,4.6058,2.7061,3.0551
166,97,22.0152,4.6058,2.7061,3.0551
166,98,22.0152,4.6058,2.7061,3.0551
167,87,3.5694,3.0899,3.2168,4.2361
167,88,3.5694,3.0899,3.2168,4.2361
167,89,3.5694,3.0899,3.2168,4.2361
167,90,3.5694,3.0899,3.2168,4.2361
167,91,13.4526,8.4117,3.2294,4.2667
167,92,13.4526,8.4117,3.2294,4.2667
167,93,13.4526,8.4117,3.2294,4.2667
167,94,13.4526,8.4117,3.2294,4.2667
167,95,5.7412,-3.9606,2.7061,3.0551
167,96,5.7412,-3.9606,2.7061,3.0551
167,97,5.7412,-3.9606,2.7061,3.0551
167,98,5.7412,-3.9606,2.7061,3.0551
167,103,-11.2135,-19.2698,0.9771,1.2052
167,104,-11.2135,-19.2698,0.9771,1.2052
167,105,-11.2135,-19.2698,0.9771,1.2052
167,106,-11.2135,-19.2698,0.9771,1.2052
167,107,-12.2818,-18.1567,0.9696,1.3536
167,108,-12.2818,-18.1567,0.9696,1.3536
167,109,-12.2818,-18.1567,0.9696,1.3536
167,110,-12.2818,-18.1567,0.9696,1.3536
167,115,-17.4374,-11.6455,1.1135,1.2065
167,116,-17.4374,-11.6455,1.1135,1.2065
167,117,-17.4374,-11.6455,1.1135,1.2065
167,118,-17.4374,-11.6455,1.1135,1.2065
167,119,-17.4287,-11.6673,1.1459,1.3689
167,120,-17.4287,-11.6673,1.1459,1.3689
167,121,-17.4287,-11.6673,1.1459,1.3689
167,122,-17.4287,-11.6673,1.1459,1.3689
167,123,-17.4287,-11.6673,1.1459,1.3689
167,124,-18.0578,-14.9183,1.2433,1.2670
167,125,-18.0578,-14.9183,1.2433,1.2670
167,126,-18.0578,-14.9183,1.2433,1.2670
168,87,3.5694,3.0899,3.2168,4.2361
168,88,3.5694,3.0899,3.2168,4.2361
168,89,3.5694,3.0899,3.2168,4.2361
168,90,3.5694,3.0899,3.2168,4.2361
168,91,13.4526,8.4117,3.2294,4.2667
168,92,13.4526,8.4117,3.2294,4.2667
168,93,13.4526,8.4117,3.2294,4.2667
168,94,13.4526,8.4117,3.2294,4.2667
168,95,5.7412,-3.9606,2.7061,3.0551
168,96,5.7412,-3.9606,2.7061,3.0551
168,97,5.7412,-3.9606,2.7061,3.0551
168,98,5.7412,-3.9606,2.7061,3.0551
168,103,-11.2135,-19.2698,0.9771,1.2052
168,104,-11.2135,-19.2698,0.9771,1.2052
168,105,-11.2135,-19.2698,0.9771,1.2052
168,106,-11.2135,-19.2698,0.9771,1.2052
168,107,-12.2818,-18.1567,0.9696,1.3536
168,108,-12.2818,-18.1567,0.9696,1.3536
168,109,-12.2818,-18.1567,0.9696,1.3536
168,110,-12.2818,-18.1567,0.9696,1.3536
168,115,-17.4374,-11.6455,1.1135,1.2065
168,116,-17.4374,-11.6455,1.1135,1.2065
168,117,-17.4374,-11.6455,1.1135,1.2065
168,118,-17.4374,-11.6455,1.1135,1.2065
168,119,-17.4287,-11.6673,1.1459,1.3689
168,120,-17.4287,-11.6673,1.1459,1.3689
168,121,-17.4287,-11.6673,1.1459,1.3689
168,122,-17.4287,-11.6673,1.1459,1.3689
168,123,-17.4287,-11.6673,1.1459,1.3689
168,124,-18.0578,-14.9183,1.2433,1.2670
168,125,-18.0578,-14.9183,1.2433,1.2670
168,126,-18.0578,-14.9183,1.2433,1.2670
169,87,3.5694,3.0899,3.2168,4.2361
169,88,3.5694,3.0899,3.2168,4.2361
169,89,3.5694,3.0899,3.2168,4.2361
169,90,3.5694,3.0899,3.2168,4.2361
169,91,13.4526,8.4117,3.2294,4.2667
169,92,13.4526,8.4117,3.2294,4.2667
169,93,13.4526,8.4117,3.2294,4.2667
169,94,13.4526,8.4117,3.2294,4.2667
169,95,5.7412,-3.9606,2.7061,3.0551
169,96,5.7412,-3.9606,2.7061,3.0551
169,97,5.7412,-3.9606,2.7061,3.0551
169,98,5.7412,-3.9606,2.7061,3.0551
169,103,-11.2135,-19.2698,0.9771,1.2052
169,104,-11.2135,-19.2698,0.9771,1.2052
169,105,-11.2135,-19.2698,0.9771,1.2052
169,106,-11.2135,-19.2698,0.9771,1.2052
169,107,-12.2818,-18.1567,0.9696,1.3536
169,108,-12.2818,-18.1567,0.9696,1.3536
169,109,-12.2818,-18.1567,0.9696,1.3536
169,110,-12.2818,-18.1567,0.9696,1.3536
169,115,-17.4374,-11.6455,1.1135,1.2065
169,116,-17.4374,-11.6455,1.1135,1.2065
169,117,-17.4374,-11.6455,1.1135,1.2065
169,118,-17.4374,-11.6455,1.1135,1.2065
169,119,-17.4287,-11.6673,1.1459,1.3689
169,120,-17.4287,-11.6673,1.1459,1.3689
169,121,-17.4287,-11.6673,1.1459,1.3689
169,122,-17.4287,-11.6673,1.1459,1.3689
169,123,-18.0578,-14.9183,1.2433,1.2670
169,124,-18.0578,-14.9183,1.2433,1.2670
169,125,-18.0578,-14.9183,1.2433,1.2670
169,126,-18.0578,-14.9183,1.2433,1.2670
170,83,-11.1267,-9.9543,0.8663,1.2210
170,84,-11.1267,-9.9543,0.8663,1.2210
170,85,-11.1267,-9.9543,0.8663,1.2210
170,86,-11.1267,-9.9543,0.8663,1.2210
170,87,-10.5657,-8.9528,0.9783,1.0237
170,88,-10.5657,-8.9528,0.9783,1.0237
170,89,-10.5657,-8.9528,0.9783,1.0237
170,90,-10.5657,-8.9528,0.9783,1.0237
170,91,-10.5657,-8.9528,0.9783,1.0237
170,92,-0.5358,-5.8691,0.8454,1.3369
170,93,-0.5358,-5.8691,0.8454,1.3369
170,94,-0.5358,-5.8691,0.8454,1.3369
170,95,5.0091,-12.1185,0.8887,1.2001
170,96,5.0091,-12.1185,0.8887,1.2001
